Region,Review,Rating
North America,"I was very curious to see Winona Rider in a TV series. I was actually pleasantly surprised. She hit kind of a slump after Edward Scissorhands (a classic); she honestly pulled out with this series. I also really enjoy the character Eleven very much. She is a really strong actress. What is most impressive is her use of her voice. She has a sort of smooth, naïve tone; yet, there is a lot hidden depth in her. If her character is pursued in later seasons, in some sort of exposé, I would very well be pleased. The character development with the characters Steve, Nancy, and Jonathan is also brilliant. All three I very much hated near the beginning; however, by the end of the season, I found myself content with them. I see this especially with Nancy, who seems to be a much more solid, strong lady by the end of the season. I couldn't find any plot holes at all. I do feel a slight uneasiness because of slight abruptness of Barb's appearance. I would have liked to have her around longer. By and large, an excellent endeavor.",10
North America,Basically this shows is pretty good besides the fact they copy every 80s TV cliché and movie from that time out there.from Alf ..Back to the future two ...lord of the rings to the hobbit cartoons and big props to poltergeist plus a little Freddy Krueger in it LOLnot kidding very addictive show I watched it in two days eight hours of my timethat because Netflix is doing a pretty good job these days surprisingly..with the fallout of Neflix stocks recently and the rate increases LOL JK JK,8
North America,"I have been a TV show buff for a long time, but i've always been too lazy to write any reviews. As good as some of the stuff i've seen over the years was (e.g. Game of Thrones, Breaking Bad, House of Cards, Firefly, Sopranos, etc.), nothing has ever compelled me to get off my idle butt and actually put into words how i feel about it. Well, at least until now. Because finally there is a something that is so absolutely, mindblowingly good, that it feels like i don't really have a choice but to try and tell the world about it.This show is something special. The storytelling, the cinematography, the acting (including the child actors), the pacing, the music, the 80's nostalgia and pop-culture references, even something as trivial as the opening credits and title screen... everything about this show screams perfection. I'm curious what Netflix will throw at us next. I don't expect they will be able to maintain this level of quality with their future productions, but even coming close to it every now and then would probably put them ahead of the competition, including HBO.In summary, i think Stranger Things is a masterpiece and pretty much the best TV production i've ever seen. If it was a movie, it would rank among my top 5 movies of all time, that's how good it is. If you haven't seen it yet, you owe it to yourself to watch it ASAP. You won't regret it :)",10
North America,"OK I rated this a 4 only because I think it's getting way too high a rating so I wanted to balance it out. It's probably worth a 6 or 7 at most. But definitely not nearly a 10. There is a great deal of hysteria going on over this show and not a lot of actual critical thought. First of all, yes it's a cute story but it's extremely derivative (i.e. it's stealing all it's ideas from other places including but not limited to Asian sci fi horror flicks) and often trite & clunky. The dialogue is cheesy & stilted at times and some of the acting is appalling. In particular WINONA RYDER!! What has happened to her? She was unwatchable at times her over-acting was so irritating. Fortunately, tho I was tempted to quit watching half way through due to Ryder & some other actors terrible acting, I stuck with it and simply skipped over most of Winona's scenes. As it turned out this made no difference to the story line and made the whole viewing experience so much better. If you want to do the same thing you just have to be careful - there are a couple of important bits with her in them & they are watchable enough because her dialogue in them is limited. Anyway - I think it's a fun series to watch but try not to expect too much even tho the ridiculously high rating tempts you to do just that. Also watch out for Millie Bobby Brown as Eleven. Her performance alone is worth sticking with the show for. She is brilliant & manages to save the show from being pretty mediocre. Girl has a big future ahead of her.So anyway - do watch it! It's fun, has a nice 80's vibe & a cool 80's soundtrack (for the most part) but just don't get misled by the current hysterical popularity of the show. It's not as good as the ratings suggest, it's just enjoying a lot of buzz & hype, much like Pokemon Go. It's a shame really because my overly high expectations ruined it for me I think.",4
North America,"The plot was interesting enough to finish the series but it was too often tedious and focused on adolescent drama that is better suited for the preteen crowd. I would rather have watched this in a denser and more focused 90 minute movie. I found myself wanting to fast forward many times, and I often did. There is a fine line between drama/suspense and just bad writing/clichés. This show often dances on that line. As far as the acting goes, I think everyone did a good job, but Winona wasn't a great fit for the role. Her celebrity made the show focus a little too much on her character at times and she came across annoyingly crazy for the first half of the series. She has a lot of energy and a very specific voice, maybe its just me, but while she is talented, I'm just not sure she was a good fit. Overall, I think it had a good plot, good actors, but the writing was off, and the directing tried to make up for it but didn't quite work. I don't understand all the rave reviews. Everyone I know watched the entire series, but as I said, most of us were on the fence between tedium and curiosity. Not as satisfying as it could have been. Definitely got the feeling they were struggling to stretch it out over 8 episodes.",5
North America,"First time I logged in to write a review...but I HAD to. What an outstanding series....I hope there is more to come though I don't know if one could hit the mark like this again. As another said, a perfect blend of all that was great about movies from the 1980's. So if you are into that, this is going to be a series that you don't want to end. I always tend to re-watch movies from the 80's for the fantastic story telling that isn't in modern day cinema. Love, love, LOVE this! I keep saying out loud, ""Gahd who wrote this stuff...this is great."" I find it hard not to proceed on to the next episode, and at the same time don;t want to watch them too fast so that it is over.",10
North America,"The setting, the characters, the actors, the background score, the story, the writing and the pacing everything is almost perfect. This is what a true thriller should be and NETFLIX keep doing the good work by green lighting such shows. Those 4 Kids are gems, we should be seeing more of them. Not a single moment across 8 episodes is boring. I binge watched all the episodes today. I mean I watched 8 episodes in 10 hrs I took 2 breaks in between like an hr each. Duffer brothers maintain the quality in 2nd season as well I am sure Netflix will soon give a green light to the next season. I wanted to give it a 9.3, since IMDb allows only whole number ratings and I didn't want to give it a 9 so I gave it a 10. Must watch.",10
North America,"Usually, I'm not super excited about new shows on netflix when they pop up on there. But this one seemed alright, so I gave it a shot.And ohh my God was this a phenomenal show!I read a review that described this show as a mix between Steven King and Spielberg's works from the 80's and it totally feels that way.It is a mix of genres, drama, horror, mystery, sci-fi, supernatural thriller and so on. But knows what it is going for and what it is about, so it is more of a synergy than a hodgepodge of genres and tones.There's a certain metaphor that runs through the season with the kids that I found brilliant and comedic at times. It sort of tied the series and its events together, but I can't give any more details.The acting was superb, from the kids to the adults. No weak performances whatsoever. The direction was also excellent.This had real weight. You cared about the characters and their interactions and attachments with each other. You felt the drama. It wasn't just thrown at you trying to make you feel something like many dramas can do.What I found original was that there was three layers of main characters, each with their own part to play in the mystery. The adult main characters, the teenagers and the kids. And each with their own arcs in relation to the other characters in their level of age.I loved the synthesized soundtrack, that truly set the tone and setting.If I had to nitpick, I would say that the bullies were the standard antagonists to drive the plot and drama with the kids, but the actors in those roles still acted well and they were secondary characters.This is one show that truly deserves the hype and ratings it is getting.I don't know who these Duffer brothers are, but they may be destined for more.",10
North America,The show is absolutely amazing it keeps you on edge as it goes i cant believe i just sat there for the hole season eyes watering and mouth open my god the suspense thank you Netflix and i hope you bring in season 2 because this show is rocking Its one of the best that i have seen in 2016 i recommend that you watch it no matter the age and don't be thrown off that its main's are children ... mind blowing.The creators have done an amazing job i recommend that more shows find originality and make you binge like so .The trailer shows things but just enough to make you see it(the show) to the full it does reveal some aspects like ESP but not nearly enough to even guess whats going on .Again congrats to the creators its marvelous a masterpiece Oscar!!- well deserved.,10
North America,"This is one of the best shows I have watched. It stands on the tier of many great shows in the media today. I am not a huge fan of Sci-Fi films and shows, but this one was just absolutely amazing. It surpassed all of the expectations I had for it. Immediately when I hear aliens, I was nervous about beginning this show. Needless to say, I am glad I took a chance. The character development is fabulous. I became very connected with every character involved. The all around mood and setting is extremely cinematic! The score was great! I watched this with my mom who enjoyed the music a lot being that the music was from the 80s. It gave me a Super 8 vibe, the movie by J.J. Abrams. I really enjoyed that movie as well even though it was Sci-Fi, but I think this show is far better and I was very impressed with Super 8. I loved it! I strongly recommend this show for all ages! It had me on the edge of my seat until the final episode's credits rolled.",10
North America,"This was an astonishing film.I was slowly captured and confidently wheeled in, and what a ride! It portraits an honorable homage to all the movies I loved watching when I was 10-13. Spielberg certainly comes to mind, but also some of Carpenters work, and dare I say Stephen King. The nod to Dungeons & Dragons is classy but also tone-setting.In spite of the many thrills during the series, it does not use CGI or scary-tricks a lot, which I think is very refreshing watching the current tendencies.The series works with values such as relationships between parents and children, best friends, and even a slight touch of romance. But, like in the eighties, the core value is friendship.Oh, and the soundscape is hypnotic!",10
North America,"This is the second show I have ever felt compelled to rate however, it is the best series I have ever watched. The show is well written the characters have depth especially 11, and the show does one thing most shows fail to do now days they leave you wanting more.The casting is awesome every character adds to the show, and the main cast is top notch. Winona Rider delivers an award winning performance, but the best hands down is Millie Bobby Brown. I have never seen her before and it appears she is a newer actress but that kid delivers one of the strongest performances I have ever seen in a child actress. I also enjoyed Gaten Matarazzo as well. Although I did not mention the other kids honestly they were all great.",10
North America,"I'm a fan of Stranger Things. Its yet another retro series but this one works for a whole variety of reasons where others have failed.First of all its well cast, with characters who have an 80's vibe. There's the stressed out working mother capably played by Winona Ryder complimented by a Goonies style group of kids who really fit their roles, right up to the 80's hairdo's and love of classically nerdy, Dungeons and Dragons.Its good stuff backed up by sound story lines that taps into a myriad of 80's films and television series with a sci fi, horror, conspiracy theory twist.All in all, there's a lot to like here and I hope as this series progresses, the nostalgia train rolls on offering more ""strange tales"" from the era of Ronald Regan, Thatcher and Pac Man. Eight out of ten from me.",8
North America,"Now I know they have a lot of reviews about this Netflix original show but not many shows do I give a 10 stars too so I thought why not explain my admiration very quickly about this series. I'm 36 born 1980 so these kids were pretty much my age when this show was set which is a throwback 70's 80's horror mystery. Now it's not the terrifying slasher knife wielding or ghostly horror yet it does involve some creepy scenes with disgusting gooey dimensions and a monster. But it is all done masterfully and with perfect timing. now in a few of the early episodes I felt myself getting impatient wanting more but then I realized I needed to slow down and give the story a chance to unveil itself properly and it definitely does. I don't wanna give anything away because the acting of everyone in the series was superb the score gives you the eerie feeling without being corny the writing directing and filming I know will win awards and it's a series that will reel you in no matter what genre of movies your into because it has it all horror ,mystery,comedy,action and a touch of romance now I always ask myself why do I continue to keep my Netflix account with the repetitive movies and the delay in new arrivals but then I always remember I have about 10 shows I love and they are all Netflix originals and now ""Stranger Things"" is at the top of the list. Since this series is more like a long movie I don't know how long they can keep this up but I am rooting for this to be the first of many more to come.",10
North America,"As some of you may know, when Netfilx produces a series each season is available to watch in full, at once, as opposed to episode by episode... I happen to prefer this method of delivery as it allows the viewer to complete a whole ""book in a series"" (for lack of a better analogy), in their own time rather than ""chapter by chapter"" at the behest of any given network... I find this especially helpful when a series reads more like a movie and follows the characters and how their relationships shape events... As opposed to a storyline that is strung together by a series of events within the same genre and where the main characters' lives only add a background element to the story (think CSI or Law & Order)... With that said, I was hooked after ""Chapter One"" and enthusiastically completed the first season within 24 hours!!When it comes to nostalgia, the 1980's are my favorite cinematic decade. So many great classics were created and produced by iconic filmmakers such as John Hughes, Steven Spielberg, James Cameron, Rob Reiner, Ridley Scott and Tim Burton, just to name a small few… And I have yet to see a remake or updated version of an '80s flick which has even come close to doing the original justice! However, there is something positive to be said about the rise of television shows in which the plots are being meticulously created and told within a relevant era from the past… I believe ""Stranger Things"" has done a stellar job of accomplishing just this feat.In this first season, the young cast does the show a great justice by drawing the viewer into a very relatable and memorable decade from our past. Through the use of various inspirations from '80s pop culture and by keeping true to the look and feel of this particular time period, the writers have created an impressive world for viewers to connect with and get sucked into! Without giving too much away and inadvertently spoiling this season for you, I'll simply describe ""Stranger Things"" as ""The Goonies"" meets ""E.T."" in a twisted, interdimensional game of Dungeons & Dragons (as if written by Steven King and directed by Spielberg)… This is, of course, my own personal take on the plot… So, I can't promise that you'll agree with my comparisons, but if anything you've read above has peaked your interest and/or you enjoy being warped to another time and place, then I definitely urge you to check this show out for yourself!",9
North America,"Stranger Things seems to have come out of nowhere, I had never heard of it right up until they released the trailer last month. So if you didn't know, Stranger Things is a Netflix original series created by The Duffer Brothers and is set in 1983 Indiana where a young boy goes missing in a small town where strange things are happening and an unusual girl shows up.So right away, this setting is genius. I never lived in the 80s but after this I really feel as though I was there, they didn't bang you over the head with it shoving pop culture references at you every minute but just how they dressed, their hair, the posters on a bedroom wall, it all seemed so natural and not gimmicky at all. The movie Super 8 did this to a certain degree and I enjoy that movie but Stranger Things seemed to make it more real to me. What added to it especially was the music, from the opening credits to the score itself, the use of synth music worked excellently to bring you this mysterious, fascinating and yet nostalgic atmosphere; so all-in-all they really did well with the setting and time-period and will definitely be checking out the soundtrack, all of which served as a brilliant backdrop to the plot.As I said, a kid goes missing; it's something we've seen many times in television and film but because it is such an urgent, fearful, disturbing event you are instantly following the case because you want to know what has happened and you want to see him back; so from the very first episode I was hooked and I was staying. Now the series is only eight episodes and I think that's a good thing; a lot of American shows have upwards of twenty and sometimes that can lose momentum and become very episodic, which works depending on the nature of the series, but I do enjoy a lot of British shows where they usually have between six and thirteen episodes negating the need for fillers and can concentrate on a good script. Here the Duffer Brothers have crafted a simple but very well written story that feels more like a movie; each episode follows on instantly from the previous with no recaps or 'Next Time' trailers so if you were to watch Stranger Things, a binge is required. The also know when to show things and when to not, they spent their budget wisely and paid wonderful homage to the Hollywood of that time giving you visuals reminding you of things like The Goonies and E.T. These callbacks also never detract from the plot and fit the story well; also despite the 80s adventure inspiration, Stranger Things isn't necessarily for the Spielberg audience with one or two darker moments scattered here and there.Now I can't do this review without mentioning the cast. Winona Ryder and David Harbour are really well cast as the adult leads, from the desperate mother who still holds out faith to the driven police chief taking on mysterious government agents. The rest of the cast are largely unknown including the main kids but they were so talented. Millie Bobby Brown and Finn Wolfhard being highlights having to display complex emotions and intelligent arcs. I wish I could mention all of the cast because they were so good, from Joe Keery as high school jock Steve to even the teacher Mr Clarke, each person had a life and character you were invested in.In the end Stranger Things is a really well made original series with some of the best cast, music and writing I've seen in awhile that also has some surprisingly good humour that made laugh out loud. I really hope the series gains traction because I can see the cast and crew going places, as well as a possible season 2.",10
North America,"The detailed re-construction of life in the 1980s is awesome. There are details like Dungeons and Dragons board games and even 80s wallpaper on each set.The children are fantastic actors and there are many throwback hints to the 80s in the whole show, such as even the introduction which is kind of 'Tron-esk'. There are posters that tribute films like Jaws and the Thing, plus news clips from the 80s, even embracing the 'commies' paranoia that was around at that time. It can be watched by children of today, but also by adults who grew up through the 80s who will appreciate it even more. Even though it is set in America, there was obviously an English adviser/crew member as even 'The Smiths' are mentioned and many other 80s throwback memories from life in the UK too. I really hope that there are more episodes, and that 'sea monkeys' and 'gob stoppers' are mentioned in future episodes, along with GI Joe, skateboards and fluorescent mis-matched socks. And don't forget 'Eagle Eyes action figures, where the parachute version resulted in throwing out an action man out the window, only to see the parachute tangle up and end up in a sad tangled mess on the ground lol. In all, an absolute happy tonic to the soul if you grew up through the 80s!",10
North America,"I just finished watching ""Stranger Things"" on a two-day binge. I know, not hard for a series only 8 hours long... but who cares, right? I binge watched it. That meant it was good enough to keep my interest. If it weren't for needing to be up early this morning, I'd have finished it in ONE day.I noticed several negative reviews - on Netflix and on the web in general.Yes, this movie has a whole lot of familiar tropes in it. YES, it hearkens back to the days where everyone knew what ""The Shop"" was. It calls to mind everything from ""E.T. The Extra Terrestrial"", to ""It"", and even - in my eyes - to ""Close Encounters of the Third Kind"".And - no - this isn't an alien movie. Not by my book, anyway. This is an all out thrill ride of fun-loving tropes that call us back to the days of slightly more wholesome but still just as terrifying (because many of us were still kids watching movies like ""Poltergeist"", some of us more sensitive than others to those scares or the more minor ones in family friendly movies like ""E.T."") as when we were young kids throwing popcorn into the air because we jumped so high.I know it sounds like something stupid, but those were moments of sincere ENJOYMENT for many of us 80's kids. This movie takes place in the 80's, calls to mind (very deliberately and straight to your face many times) that era... and still manages to keep a modern audience entertained. Now, I don't call for total originality in a story line. I am perfectly fine with the very familiar and been-done concepts that are common horror/fantasy/sci-fi tropes nowadays. As long as it isn't boringly so, I am able to be entertained by something I've seen before in one way or another.This is not quite that movie. It is filled with all those very familiar things ... but it manages to mix them up just right, and lacks many (if not all) of the cringe worthy dialogue and tropes that we know so well from overuse. And... it left it with plenty of closure that could mean trauma from the events in the series will always haunt the characters just as they hopefully will the audience - or that there will be more to come.Dear God... I know a season 2 will probably blow it... but let there be more to come!!!!!!",9
North America,"When a young boy, Will, disappears things start to go wrong. A girl with superpowers appears and a whole crew of bad guys are trying to hunt her down. Who is she? Why are they hunting for her? But that's not all. A monster is there too. It is hunting... That's a bit of a synopsis of the story told in a very vague and short way, but I want to keep it interesting, so hey?The directing of ""Stranger Things"" was mostly done by the Duffer Brothers, as they are credited, AKA Matt Duffer and Ross Duffer. These two directed six episodes. They were really great. At first I didn't think that they could pull it of, directing with the two of them, but after seeing the pilot, I knew that they could. They made every shot look like a piece of art. But of course, this isn't only thanks to them, also thanks to the brilliant cinematographers. They were great at their job. There was only one shot that I think could've looked better and that was the one in the last episode where Hopper looks up with a bit of teary eyes. This shot just looked a bit of to me. I've praisen the Duffer Brothers, but they weren't my favorite directors of the show. This was Shawn Levy. He only directed two episodes, but he did them well. It was barely noticeable that there was a different director, but some of Levys camera movements were just fantastic. With this I don't mean that the Duffer Brothers didn't have some good camera movements. In the last three episodes they were also fantastic. The editing was handled masterfully, but with some flaws. Sometimes I could see a split-second of another shot, where-after the shot really changed. This I could see around two times in total. This doesn't take away the fact that the editing was great. There were some clever cuts in the second last and the last episode, switching between the perspective of Hopper and Wills mom and the kids. This was also very good, this kept you on the edge of your seat and both sides had different pacings which was very interesting. They were both tense full, but on another way. With the kids it was faster paced than with Hopper and Joyce.In contrast to the cgi. This was fine, but noticeable. Well, it was way better than some of the cgi I see in movies nowadays. I think that they could've made it more scary if they used props instead. I can understand why they didn't do that, though. For practical reasons. But let's not forget that this is still a TV-show - even though it looks like a movie most of the time and that's a compliment - and that it's common that TV-shows don't have great cgi. They did also use some great sets, the sets of the Upside Down world were good looking and had a 'scary' feel to them. The soundtrack was superb. I very much liked the songs, as you can see in the title of my review. I used a part that is song a lot in the movie. The songs fitted the theme quiet well.After this I usually discuss the actors, so let's stay in the trend, shall we? The series has a big cast, so I will select some people out of it. First of we have Winowa Ryder as Joyce or Wills mom. She was very good. She had some bad moments, but these flew away quickly. She showed of her emotional side throughout most of the show and at the end a more relaxed side. It was very cool to watch her switch between both. Mike was the leader of the group if I had to pick one. He was played by Finn Wolfhard. As a kid actor he was fantastic, so were the other kid actors (Millie Bobby Brown, Gaten Matarazzo, Caleb McLaughlin) I want to mention Millie in particular because she was the stand-out to me. She was really good. She played the character of Eleven. I also find it impressive that she shaved of her hair, that's very brave for such a young girl. Natalia Dyer played Nancy. She too was great. Charlie Heaton wasn't as good as everyone else, but was still good.The script is also very good. Not just the dialogue but the story and characters as well. Each character has depth or makes an arc, and you care about each single one of them, which makes the series only more tense. Weird hu, Hollywood, that when you care about characters the action scenes are more tense and better? Maybe you should try that for once. The character of Steve surprised me the most. He seemed like a douche, but thanks to fantastic writing I started to like him more and he also changed and became nicer. But the thing that I really want to mention is how quickly the show makes you care about someone. Only in the second episode (the second!) I already was near to crying when Jonathan hung up posters of his brother that he had made. His acting was fantastic at that moment and you could see the grief in his eyes, which is also something good. The ways they show how the people handle the loss of Will. How his mother becomes near insane and Jonathan suppresses. But all characters were great, I just named a few. They were interesting and fun to watch and evolve. The story was also interesting and kept you on the edge of your seat. It was complicated but that was its charm.In the end ""Stranger Things"" was fantastic. I am looking forward to next season. There was superb directing, acting and writing, with some of the best developed characters I've seen in a while.10/10",10
North America,"SPOILERS BRUH -------------When this movie isn't beating it's story line over your head with a bat (4 of the 8 episodes are carbon copies of the kids riding bikes, the girl mashing things with her brain, and the kid communicating with his shrieking mother via electricity), it engages in a mountain of Fan Service, usurped only by this years Star Wars (worst of the 7 made so far, not even close).Much like other Netflix series Orange is the New Black and Love, you either have no care about the characters (the kid is kidnapped in the first scene. there's no connection), or you straight up dislike them.Garbage Level: Dumpster Fire",2
North America,"I haven't seen it all yet, in fact I'm only up to S1 E4. But I can say this- One of the greatest horror stories that I ever read was Dean Koontz's The Door to December. This series so far is following a very similar story line, if not THE story line. Change a few characters around and a few scenes, it is almost the same. I always loved that book, and always wanted to see a movie made of it, and now there is one!Similarities: Weird young girl who was raised in a medical research facility and had no outside contact with the rest of the world. She has supernatural powers. She escaped and is on the run.She is befriended by other kids her age- in the book, she is being helped by her mother and a private investigator.There is an evil creature of some sort- in the book it is a dark shadow- in the movie it is some kind of humanoid figure with no face.The evil creature is killing people.I don't want to say any more just in case it is in fact following the book, because the ending was brilliant!I cant wait to see the end!",10
North America,"I did enjoy this show, but as I'm watching it I noticed quite a few similarities to other movies/books/stories.The first and most obvious is to Poltergeist. Alternate dimension, oowey goowey portal to another dimension, monster in the dimension, kid locked in the house, you get the picture.Next, Steven King's Firestarter. Mother had government experiments done on her with drugs, child born with abilities, big bad government now after the child.Steven King's The Body. Four young friends.Even ET, a little bit.I think that's why they set it in 1983, because that was the height of all these classic tales.",8
North America,"Stranger things was stranger than most of the shows I have watched, and I have watched quite a few of them. The show starts off as a tale of an abduction and melds the paranormal or supernatural to the mix elegantly. It slowly increases the dose of the mystic in time making it part of the show in a flawless manner. The best part of the show me were the kids, brave yet foolish and the laws of friendship they faithfully abide. Winona Ryder as Joyce was a master-stroke, she portrays the vulnerable and living mother with perfection. Each of the characters including the ever-encouraging biology teacher was crafted beautifully. One of my favorite moments if the show was where Joyce talks to El before trying to track will, it is undeniably exquisite. One can notice her love for Will and also the care she takes for a strange child who is trying to help her. One cannot deny the chemistry of the three little machos.All in all it was an awesome show , good script, good dialogues, epic acting and novelty. Hats-off to Duffer Brothers and waiting for season 2.",10
North America,"Stranger Things is really very good, captures all the magic of the 80s and all the nostalgy, but missing something crucial, the music. The music of the 80s, A-ha, Mr. Mister, Cindy Looper, White Snake or something like that, at a certain time only is heard ""Africa"" and the series really came alive in the 80s. The series needs more music known of the 80s, just for this is not excellent.Stranger Things is really very good, captures all the magic of the 80s and all the nostalgy, but missing something crucial, the music. The music of the 80s, A-ha, Mr. Mister, Cindy Looper, White Snake or something like that, at a certain time only is heard ""Africa"" and the series really came alive in the 80s. The series needs more music known of the 80s, just for this is not excellent.",8
North America,"OF Watchers;ET ,Goonies,and a bunch of others. I liked the 80s nostalgia they did a good job there..It's refreshing to see a series/movie without everyone hammering away on their apple computer,or talking on their cell phones. A lot of people complain that they getting beaten over the head with the 80s nostalgia.Either they aren't from the 80s,or they missed the part, about it all taking place in the 80s.It's very E.T if E.T was written by Stephen King.Think The watchers, combined with E.T,in human form.The younger kids does and excellent job of portraying 80s kids behavior. Now they might not have it completely nailed,but close enough.Considering it decades before they were ever born. The older kids thought, they fall into the stereotype you often see in every teen movie.Either by bad directing,bad script,or a combination. So nothing really new or impressive there.Winona ryder was good as hysterical mom.She really looked like a mental patientWhat annoyed me the most with the series,was all the stuff that takes place in pitch black darkness, so you don't see a thing.And just have to guess what's going on, based on screams and grunting and shuffling. And don't get me started on all the flashbacks. Telling story in flashbacks,have become so popular these days. It's just a really lazy way of trying to progress the story, most of the times it doesn't work. They could have saved the flashback until the end,when they wrap it all up.All in all I give this 4 for the nostalgia",4
North America,"I gave this a 10 because it really was scary. I do not recommend it for kids because of the content it portrays, behavioral wise, demon-wise and child abuse and animal abuse-wise. I am NOT a fan of Winona Ryder. As a matter of fact, I never watch anything she is in, but when I saw the trailer I decided to watch it anyway. I was very taken aback at how good she was in this. She is obviously more mature and not the dweeb she used to be. As far as kids watching this - it obviously seems to be directed towards the age group the kids are in the movie, but this will give them nightmares. It is a collage of many horror movies put together, including a rip off from my favorite SciFi of all time, Aliens, but still maintains some uniqueness. My favorite character in the movie was the cop, who actually followed up on leads instead of being the lazy, paycheck sucking up bum that he appeared to be in the beginning. OMG, that little girl, ""EL"" has a blood-curdling scream. They can do a lot more with this so I guess there will be a Season 2?",9
North America,"""Stranger Things"" perfectly encapsulates everything I loved about my childhood cinema experiences. There have been plenty of contemporary films that have tried to capture the feel of the 80s and for a long time I didn't know if it was personal bias, lack of fresh ideas, or just a jadedness that comes with adulthood, but none of them ever managed to hit their mark with me. That is until now. I loved stranger things and am not embarrassed to say that I consumed the entire series in less than two days. Think of it as a healthy combination of the Goonies, Explorers, Fire Starter, and E.T. in all their adventurous wonder and you have a nostalgic concoction that works.",10
North America,"There is no reason, in terms of story, for Stranger Things to take place in the '80s. But the '80s atmosphere - the dial phones, the chain smoking, Winona Ryder - are there to clue you in on the inspiration for this movie, which is pretty much every supernatural movie from the 80s with a focus on kids. E.T., Poltergeist, that sort of thing.The wondrous thing is how dead-on this tribute. It's not just the clothes and hair, but the style of acting, the scripting approach, the structure, all hold true to their inspiration. You've got the young nerdy kids, the horny, unsure teenagers, the monster, the mysterious one with the power, the bad science/government people, the conflicted investigator, the tearful mom.You could argue that this entire season is simply a pastiche made up of recycled elements, and I wouldn't disagree, but it really feels less like a copy and more like something of that era, as though the writers had fallen into a coma in 1985, woke up and got to working.While it doesn't have the high style of the Spielberg films that are a primary influence, it does have the likability. The story is consistently engaging and fun, the acting is excellent, and the movie has sufficient laughs and tears to satisfy.",9
North America,"I was a skeptical about another attempt to revive the 80s but ""Stranger Things"" really succeeded in many ways. It has served as a very smart pastiche of many of the films I have watched and loved as a kid in the 80s and - the list is so huge to mention here - as well as homage to Stephen King's works, the most obvious one being It .It is very amusing to see that the authors got to recreate the atmosphere of the 80s and tell a great story that it is still is entertaining and smart and gets you hoping for the next episode.In a way, this is another wonderful work that pertains to the same niche of art of Guardians Of The Galaxy, when the walls disappear and you are completely immersed.",10
North America,"I've now watched the first 4 or 5 eps of this new Netflix orig. mini- series (I think?), and, like the 2011 film ""Super 8"", this really put me in the mind of a lot of things that came out in the late '70s/early '80s, including some of Spielberg's concoctions. At it's heart, it's a missing child case (like ""E.T."" was about a boy dealing with divorce), but the bigger picture seems to involve a whole slew of things- secret government operatives, experimentation, monsters, possibly aliens-??- not sure about that so far, but wow this show keeps you on the edge of your seat!",8
North America,"This is my first review here, if I remember correctly. I wanted to review this series because, well, I haven't watched anything I felt this way about in a long time, and positive reviews call the attention of other people that may watch it, making it be more popular and getting for sure a second season! I watched the full season, 2 episodes per day, and in my opinion the pace of the series was great. I didn't feel bored in any moment, what usually happens to me in most movies and series ( 2 hours can feel like such a long time!). As everyone mentions, if you've enjoyed the goonies, monster squad, ET and in general 80s movies with a little horror in them, you're gonna love this one. Don't expect any pretentious, artsy stuff; it's just fun, like old Spielberg movies, and it's great at being that. BTW, I've been a fan of tales from the crypt, masters of horror, the twilight zone, are you afraid of the dark, etc., what can also give you an idea of why I loved this series so much.",10
North America,"This could have been amazing, could have been really memorable, but it just isn't. These TV series have done so many things right - good cast, good acting, great cinematography, great music, great storytelling, decent dialogues.The plot ruins everything. It's just so incredibly simple and straightforward, it pains me. There's no mystery, no plot twist, it's like riding on a train through a desert. You can predict how all of it is going to end from like episode 2 or 3.I expected so much more, considering how high rated these series are. They could have gone in so many different and interesting ways, but for some reason they chose the story that has been told a billion times. Experiments in a lab open a portal through which monsters come out is so 1980. Oh wait, was that your grand plan? Booooring.",5
North America,"It's okay. We've seen similar premises with Firestarter, Scanners, Minority Report, etc. I binged watched and enjoyed..... however.....every time the three boys came on screen I cringed. Every single scene was them arguing, yelling at each other, shoving each other, insulting each other, over and over and over. No development beyond that. Like whoever wrote those scenes only knew about preteens from watching Goonies. Loved Wynona Ryder and the Police Chief guy. I did enjoy the retro 80s feel of the show. It actually seems like it was made in 1983 at times, and in a good way. Quite honestly if it hadn't been for the bickering kids and teen angst I would have give it 8 stars, but they bothered me that much. Hasn't matched the hype for me but obviously, I'm in the minority with that opinion.",6
North America,"Only two episodes in and it's very apparent that a lot of love went into this show. The casting is blowing me away. The sets are incredible. Just awesomesauce everywhere.They have teens doing at least half of the acting and they come across as so authentic.Winona Ryder is the most recognizable face in Stranger and she is completely immersed in her role. Zero ego, she shines as a single 80s mom in an impossible situation. He emotional performance makes the story come alive.There is a nearly perfect blend of drama, horror, sci-fi, and all balanced by a fun sense of humor. The 80's nostalgia is strong. I hope they borrow a page from American Horror Story and come with different themes for many seasons to come.",10
